@RELATION P1Mario-data-training-T3Original

@ATTRIBUTE MergedObs[7][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[8][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[8][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[9][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[9][11] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[10][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[10][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE distanceEnemy NUMERIC
@ATTRIBUTE distanceCoin NUMERIC
@ATTRIBUTE isOnGround {Ground, Air}
@ATTRIBUTE isDanger {Enemy, NoEnemy}
@ATTRIBUTE isEnemyBelow {Enemy, NoEnemy}
@ATTRIBUTE isCoin {Coin, NoCoin}
@ATTRIBUTE action {move, jump, move_jump, still}
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE futureReward NUMERIC

@data
0,0,0,0,0,0,-85,806,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,713,713
0,0,0,0,0,80,0,0,984,Air,NoEnemy,Enemy,NoCoin,move_jump,713,723
0,0,0,0,0,0,80,141,1029,Ground,Enemy,NoEnemy,NoCoin,move,713,755
0,0,2,2,2,-24,0,608,608,Ground,NoEnemy,NoEnemy,Coin,move,787,899
0,0,2,2,2,-24,0,707,608,Ground,NoEnemy,NoEnemy,Coin,move,787,899
0,0,2,2,2,-24,0,707,608,Ground,NoEnemy,NoEnemy,Coin,move,787,899
0,0,0,0,2,-24,0,707,608,Ground,NoEnemy,NoEnemy,NoCoin,move,819,899
0,0,0,0,0,-24,80,141,600,Ground,Enemy,NoEnemy,NoCoin,move,899,883
0,0,0,0,0,80,0,100,600,Ground,NoEnemy,Enemy,NoCoin,move,899,883
0,0,0,0,0,-60,-60,500,700,Air,NoEnemy,NoEnemy,NoCoin,move_jump,909,883
0,0,0,0,0,0,0,412,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,909,883
0,0,0,80,-24,-60,-60,100,1131,Ground,Enemy,NoEnemy,NoCoin,move,925,883
0,0,0,0,0,80,0,100,1063,Air,NoEnemy,Enemy,NoCoin,move_jump,915,925
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,0,-60,80,141,921,Ground,Enemy,NoEnemy,NoCoin,move,-1,19
0,0,0,0,0,80,0,100,538,Air,NoEnemy,Enemy,NoCoin,move_jump,9,115
0,0,2,2,2,0,0,640,806,Ground,NoEnemy,NoEnemy,Coin,move,51,115
0,0,2,0,-24,-60,-60,583,905,Air,NoEnemy,NoEnemy,NoCoin,move_jump,51,115
0,0,0,0,-24,-60,-60,583,921,Ground,NoEnemy,NoEnemy,NoCoin,move,83,115
0,0,0,80,80,-60,-60,100,900,Air,Enemy,NoEnemy,NoCoin,move_jump,115,115
0,0,0,0,0,80,0,300,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,115,73
0,0,0,2,2,0,2,0,905,Ground,NoEnemy,NoEnemy,Coin,move,73,243
0,0,2,2,2,-24,-24,700,707,Ground,NoEnemy,NoEnemy,Coin,move,105,243
0,0,2,2,2,-24,-24,707,707,Ground,NoEnemy,NoEnemy,Coin,move,105,243
0,0,0,0,2,-24,-24,707,707,Ground,NoEnemy,NoEnemy,NoCoin,move,137,243
0,0,0,80,0,-60,-60,223,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,233,253
0,0,0,0,0,80,0,0,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,243,211
0,0,0,0,0,-60,-60,806,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,253,211
0,0,0,0,0,0,0,700,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,253,211
0,0,2,2,2,-24,-24,412,141,Ground,NoEnemy,NoEnemy,Coin,move,211,253
0,0,0,0,0,-24,80,141,1414,Ground,Enemy,NoEnemy,NoCoin,move,243,253
0,0,0,0,0,80,0,100,1414,Ground,NoEnemy,Enemy,NoCoin,move,243,253
0,0,0,0,0,-60,-60,0,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,243,253
0,0,0,0,0,-60,-60,600,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,253,253
0,0,0,0,-24,80,0,100,670,Air,NoEnemy,Enemy,NoCoin,move_jump,253,317
0,0,2,2,2,-24,-24,412,509,Ground,NoEnemy,NoEnemy,Coin,move,285,349
0,0,2,0,2,-24,-24,412,509,Ground,NoEnemy,NoEnemy,NoCoin,move,301,349
0,2,2,2,0,-24,0,316,500,Ground,NoEnemy,NoEnemy,Coin,move,301,349
0,2,2,0,0,-24,0,316,500,Ground,NoEnemy,NoEnemy,NoCoin,move,317,349
0,0,0,0,0,0,80,141,1414,Ground,Enemy,NoEnemy,NoCoin,move,349,359
0,0,0,80,0,-60,-60,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,349,359
0,0,-85,-85,-85,80,-85,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,349,359
0,0,-85,-85,-85,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,359,359
0,0,-85,-85,-85,0,-85,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,359,359
0,0,0,0,0,80,0,0,824,Air,NoEnemy,Enemy,NoCoin,move_jump,359,401
0,0,0,80,0,-60,-60,100,894,Air,Enemy,NoEnemy,NoCoin,move_jump,401,437
0,0,2,2,2,-24,0,854,700,Ground,NoEnemy,NoEnemy,Coin,move,533,629
0,0,2,2,2,-24,0,854,700,Ground,NoEnemy,NoEnemy,Coin,move,533,629
0,0,2,0,2,-24,0,854,700,Ground,NoEnemy,NoEnemy,NoCoin,move,549,629
0,2,2,2,2,0,-24,761,500,Ground,NoEnemy,NoEnemy,Coin,move,549,629
0,0,0,0,0,80,0,0,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,773,783
0,0,0,0,-60,-60,-60,707,948,Air,NoEnemy,NoEnemy,NoCoin,move_jump,783,783
0,0,0,0,-60,0,0,700,921,Air,NoEnemy,NoEnemy,NoCoin,move_jump,783,783
0,0,0,0,2,80,-24,100,921,Air,NoEnemy,Enemy,NoCoin,move_jump,783,847
0,0,2,2,2,-24,-24,806,905,Ground,NoEnemy,NoEnemy,Coin,move,783,847
0,0,2,0,2,-24,-24,806,905,Ground,NoEnemy,NoEnemy,NoCoin,move,799,847
0,2,2,2,2,-24,-24,707,900,Ground,NoEnemy,NoEnemy,Coin,move,799,847
0,2,2,0,2,-24,-24,707,900,Ground,NoEnemy,NoEnemy,NoCoin,move,815,847
0,0,0,0,0,80,0,100,640,Air,NoEnemy,Enemy,NoCoin,move_jump,847,975
0,0,0,0,0,0,0,200,565,Air,NoEnemy,NoEnemy,NoCoin,move_jump,847,975
0,0,0,0,0,0,0,300,500,Air,NoEnemy,NoEnemy,NoCoin,move_jump,847,975
0,0,2,2,2,-24,0,1414,509,Ground,NoEnemy,NoEnemy,Coin,move,879,1023
0,0,0,0,-60,80,80,100,1414,Air,Enemy,Enemy,NoCoin,move_jump,1039,1049
0,0,0,80,-60,-60,-60,0,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,1039,1049
0,0,-60,-60,-60,-60,-60,0,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1049,1049
0,0,-60,-60,-60,80,-60,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1049,1049
0,0,0,80,0,-60,-60,141,1414,Ground,Enemy,NoEnemy,NoCoin,move_jump,1113,1123
0,0,0,80,0,-60,-60,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,1113,1123
0,0,0,0,0,0,80,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,1113,1123
0,0,0,0,0,0,80,141,921,Air,Enemy,NoEnemy,NoCoin,move_jump,1113,1139
0,0,2,2,2,-24,0,412,700,Ground,NoEnemy,NoEnemy,Coin,move,1123,1229
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,0,80,0,100,1000,Air,NoEnemy,Enemy,NoCoin,move_jump,-1,57
0,0,2,2,2,-24,-24,316,905,Ground,NoEnemy,NoEnemy,Coin,move,9,57
0,0,2,2,80,-24,-24,223,905,Ground,NoEnemy,NoEnemy,Coin,move_jump,41,57
0,0,0,0,0,0,0,100,700,Air,NoEnemy,NoEnemy,NoCoin,move_jump,57,57
0,0,0,80,80,-60,-60,100,632,Ground,Enemy,NoEnemy,NoCoin,move_jump,57,153
0,0,0,0,0,80,0,100,1029,Air,NoEnemy,Enemy,NoCoin,move_jump,57,153
0,0,2,2,2,0,0,707,905,Ground,NoEnemy,NoEnemy,Coin,move,89,201
0,0,2,0,-24,-60,-60,700,223,Air,NoEnemy,NoEnemy,NoCoin,move_jump,89,201
0,0,2,0,-24,-60,-60,700,223,Ground,NoEnemy,NoEnemy,NoCoin,move,89,201
0,0,0,80,80,-60,-60,100,583,Ground,Enemy,NoEnemy,NoCoin,move,201,265
0,0,0,80,80,-60,-60,100,583,Ground,Enemy,NoEnemy,NoCoin,move_jump,201,265
0,0,0,0,0,80,0,100,447,Air,NoEnemy,Enemy,NoCoin,move_jump,201,265
0,0,2,2,2,-24,-24,400,141,Ground,NoEnemy,NoEnemy,Coin,move,361,457
0,0,2,2,2,-24,-24,400,141,Ground,NoEnemy,NoEnemy,Coin,move,361,457
0,0,0,0,2,-24,-24,400,223,Ground,NoEnemy,NoEnemy,NoCoin,move,393,457
0,0,2,2,2,-24,-24,300,141,Ground,NoEnemy,NoEnemy,Coin,move,393,457
0,0,2,80,0,-24,-24,100,141,Air,Enemy,NoEnemy,NoCoin,move_jump,425,457
0,0,0,0,0,80,0,100,800,Air,NoEnemy,Enemy,NoCoin,move_jump,457,467
0,0,0,0,0,0,0,200,806,Air,NoEnemy,NoEnemy,NoCoin,move_jump,457,467
0,0,0,0,0,0,0,300,824,Air,NoEnemy,NoEnemy,NoCoin,move_jump,457,467
0,0,0,0,0,80,0,100,640,Air,NoEnemy,Enemy,NoCoin,move_jump,457,563
0,0,2,2,2,-24,0,509,608,Ground,NoEnemy,NoEnemy,Coin,move,531,627
0,0,2,2,2,-24,0,509,608,Ground,NoEnemy,NoEnemy,Coin,move,531,627
0,0,2,2,2,-24,0,509,608,Ground,NoEnemy,NoEnemy,Coin,move,531,627
0,0,0,0,2,-24,0,509,608,Ground,NoEnemy,NoEnemy,NoCoin,move,563,627
0,0,0,0,0,-24,80,141,600,Ground,Enemy,NoEnemy,NoCoin,move,627,701
0,0,0,0,0,-24,80,141,600,Ground,Enemy,NoEnemy,NoCoin,move,627,701
0,0,0,0,0,80,-60,100,282,Ground,NoEnemy,Enemy,NoCoin,move,627,701
0,0,0,-60,-60,-60,-60,0,360,Air,NoEnemy,NoEnemy,NoCoin,move_jump,627,717
0,0,0,-60,-60,-60,-60,1414,360,Air,NoEnemy,NoEnemy,NoCoin,move_jump,637,717
0,0,0,0,0,-24,80,141,700,Air,Enemy,NoEnemy,NoCoin,move_jump,871,881
0,0,0,0,0,80,0,100,583,Ground,NoEnemy,Enemy,NoCoin,move,871,881
0,0,2,2,0,-24,0,360,707,Ground,NoEnemy,NoEnemy,Coin,move,1051,1157
0,0,2,2,0,-24,0,360,707,Ground,NoEnemy,NoEnemy,Coin,move,1051,1157
0,0,0,0,0,-24,0,360,860,Ground,NoEnemy,NoEnemy,NoCoin,move,1083,1157
0,0,0,0,0,-60,80,141,854,Ground,Enemy,NoEnemy,NoCoin,move,1083,1173
0,0,0,0,-60,80,80,400,1414,Air,Enemy,Enemy,NoCoin,move_jump,1285,1253
0,0,2,2,2,0,-24,894,905,Ground,NoEnemy,NoEnemy,Coin,move,1415,1479
0,0,2,2,2,0,-24,894,905,Ground,NoEnemy,NoEnemy,Coin,move,1415,1479
0,0,2,-24,0,-60,-60,854,707,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1415,1479
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,1479,1489
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,80,0,0,-60,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,-1,9
0,0,0,0,-60,80,80,100,565,Air,Enemy,Enemy,NoCoin,move_jump,9,57
0,0,2,2,0,-24,0,721,800,Ground,NoEnemy,NoEnemy,Coin,move,105,137
0,0,2,2,0,-24,0,721,800,Ground,NoEnemy,NoEnemy,Coin,move,105,137
0,0,0,0,0,-24,0,721,800,Ground,NoEnemy,NoEnemy,NoCoin,move,137,137
0,0,-60,-60,-60,80,-60,100,921,Air,NoEnemy,Enemy,NoCoin,move_jump,137,179
0,0,2,2,0,-24,-24,360,600,Ground,NoEnemy,NoEnemy,Coin,move,259,301
0,0,0,0,0,-24,-24,360,600,Ground,NoEnemy,NoEnemy,NoCoin,move,291,317
0,0,0,0,0,-24,-24,360,500,Ground,NoEnemy,NoEnemy,NoCoin,move,291,365
0,0,0,0,0,0,80,141,316,Air,Enemy,NoEnemy,NoCoin,move_jump,291,365
0,0,0,0,0,0,80,141,316,Air,Enemy,NoEnemy,NoCoin,move_jump,291,365
0,0,0,0,2,80,-24,100,223,Air,NoEnemy,Enemy,NoCoin,move_jump,291,365
0,0,2,2,2,-24,-24,921,707,Ground,NoEnemy,NoEnemy,Coin,move,375,503
0,0,0,0,2,-24,-24,921,728,Ground,NoEnemy,NoEnemy,NoCoin,move,407,503
0,0,2,2,2,-24,-24,824,707,Ground,NoEnemy,NoEnemy,Coin,move,407,503
0,0,0,0,2,-24,-24,824,728,Ground,NoEnemy,NoEnemy,NoCoin,move,439,503
0,0,2,2,2,-24,80,100,141,Ground,Enemy,NoEnemy,Coin,move,599,673
0,0,0,0,0,80,0,100,1272,Air,NoEnemy,Enemy,NoCoin,move_jump,673,673
0,0,0,0,0,0,0,200,1204,Air,NoEnemy,NoEnemy,NoCoin,move_jump,673,673
0,0,0,0,0,0,0,300,1063,Air,NoEnemy,NoEnemy,NoCoin,move_jump,673,673
0,0,0,0,0,80,0,100,860,Air,NoEnemy,Enemy,NoCoin,move_jump,673,673
0,0,0,80,-60,-60,-60,100,854,Air,Enemy,NoEnemy,NoCoin,move_jump,673,673
0,0,2,2,2,-24,-24,1414,700,Ground,NoEnemy,NoEnemy,Coin,move,753,801
0,0,2,2,2,-24,-24,1414,700,Ground,NoEnemy,NoEnemy,Coin,move,753,801
0,0,2,0,2,-24,-24,1414,700,Ground,NoEnemy,NoEnemy,NoCoin,move,769,833
0,2,2,2,2,-24,-24,1414,700,Ground,NoEnemy,NoEnemy,Coin,move,769,833
0,0,0,0,0,0,80,141,700,Ground,Enemy,NoEnemy,NoCoin,move,865,865
0,0,0,0,0,80,0,100,728,Air,NoEnemy,Enemy,NoCoin,move_jump,865,865
0,0,0,0,0,0,0,200,632,Air,NoEnemy,NoEnemy,NoCoin,move_jump,865,881
0,0,0,0,-24,0,0,300,905,Air,NoEnemy,NoEnemy,NoCoin,move_jump,865,881
0,0,0,0,0,80,0,100,640,Ground,NoEnemy,Enemy,NoCoin,move,929,1019
0,0,2,2,0,-24,-24,223,900,Ground,NoEnemy,NoEnemy,Coin,move,1003,1029
0,0,2,2,0,-24,-24,223,900,Ground,NoEnemy,NoEnemy,Coin,move,1003,1029
0,0,2,2,0,-24,-24,223,900,Ground,NoEnemy,NoEnemy,Coin,move,1003,1029
0,0,2,0,0,-24,-24,316,900,Ground,NoEnemy,NoEnemy,NoCoin,move,1019,1029
0,0,0,0,0,0,80,141,900,Ground,Enemy,NoEnemy,NoCoin,move,1019,1039
0,0,0,80,0,-60,-60,223,600,Air,Enemy,NoEnemy,NoCoin,move_jump,1019,1039
0,0,0,0,0,80,0,100,1414,Ground,NoEnemy,Enemy,NoCoin,move,1029,1039
0,0,0,0,0,-60,-60,800,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1039,1039
0,0,0,0,0,0,0,806,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1039,1039
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1039,1049
0,0,0,0,0,0,80,223,860,Air,Enemy,NoEnemy,NoCoin,move_jump,1039,1059
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,80,-62,-62,0,0,141,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,-33,-75
0,0,0,80,0,0,-62,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,-75,-75
0,0,2,2,2,-24,-24,632,707,Ground,NoEnemy,NoEnemy,Coin,move,-75,-33
0,0,2,0,2,-24,-24,608,707,Ground,NoEnemy,NoEnemy,NoCoin,move,-59,-33
0,2,2,2,0,-24,-24,412,700,Ground,NoEnemy,NoEnemy,Coin,move,-59,-33
0,2,2,0,0,-24,-24,400,700,Ground,NoEnemy,NoEnemy,NoCoin,move,-43,-33
0,0,0,0,0,80,0,0,1414,Ground,NoEnemy,Enemy,NoCoin,move,-43,-33
0,0,0,0,80,-60,-60,100,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-43,-33
0,0,0,80,0,-60,-60,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,-33,-33
0,0,0,0,80,80,0,0,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,-33,-33
0,0,0,0,0,0,80,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,-33,-33
0,0,0,80,80,-60,-60,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,-33,-13
0,0,2,2,2,-24,-24,600,900,Ground,NoEnemy,NoEnemy,Coin,move,-13,83
0,0,2,2,2,-24,-24,600,900,Ground,NoEnemy,NoEnemy,Coin,move,-13,83
0,0,2,0,2,-24,-24,500,900,Ground,NoEnemy,NoEnemy,NoCoin,move,3,83
0,2,2,2,2,-24,-24,400,900,Ground,NoEnemy,NoEnemy,Coin,move,3,83
0,0,0,0,2,0,80,141,223,Air,Enemy,NoEnemy,NoCoin,move_jump,83,115
0,0,0,0,0,80,0,0,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,115,125
0,0,0,0,80,0,-60,200,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,115,125
0,0,0,-60,-60,-60,-60,223,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,125,125
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,125,125
0,0,2,2,0,-24,-24,707,412,Ground,NoEnemy,NoEnemy,Coin,move,157,183
0,0,0,0,0,80,0,100,400,Ground,NoEnemy,Enemy,NoCoin,move,247,273
0,0,0,0,-60,-60,-60,900,500,Air,NoEnemy,NoEnemy,NoCoin,move_jump,257,273
0,0,0,0,0,0,0,905,400,Air,NoEnemy,NoEnemy,NoCoin,move_jump,257,273
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,0,0,80,141,824,Ground,Enemy,NoEnemy,NoCoin,move,-1,163
0,0,2,2,2,-24,-24,412,800,Ground,NoEnemy,NoEnemy,Coin,move,25,163
0,0,0,0,0,80,0,100,921,Air,NoEnemy,Enemy,NoCoin,move_jump,173,173
0,0,0,0,0,0,0,200,860,Air,NoEnemy,NoEnemy,NoCoin,move_jump,173,173
0,0,0,0,0,0,0,1414,781,Air,NoEnemy,NoEnemy,NoCoin,move_jump,173,189
0,0,2,2,2,-24,-24,632,608,Ground,NoEnemy,NoEnemy,Coin,move,237,333
0,0,0,0,0,-24,80,141,700,Ground,Enemy,NoEnemy,NoCoin,move,333,359
0,0,0,0,0,80,0,100,700,Ground,NoEnemy,Enemy,NoCoin,move,333,359
0,0,0,0,0,-60,-60,800,800,Air,NoEnemy,NoEnemy,NoCoin,move_jump,343,359
0,0,0,0,0,0,0,806,700,Air,NoEnemy,NoEnemy,NoCoin,move_jump,343,359
0,0,0,0,0,80,80,100,1414,Ground,Enemy,Enemy,NoCoin,move,359,369
0,0,0,80,0,-60,-60,0,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,359,369
0,0,2,2,2,-24,-24,400,806,Ground,NoEnemy,NoEnemy,Coin,move,453,501
0,0,2,2,2,-24,-24,300,806,Ground,NoEnemy,NoEnemy,Coin,move,453,501
0,0,0,0,2,-24,-24,300,806,Ground,NoEnemy,NoEnemy,NoCoin,move,485,501
0,0,0,0,0,80,0,100,583,Air,NoEnemy,Enemy,NoCoin,move_jump,501,537
0,0,0,0,0,0,80,141,1414,Ground,Enemy,NoEnemy,NoCoin,move,527,537
0,0,2,2,2,-24,-24,707,700,Ground,NoEnemy,NoEnemy,Coin,move,601,697
0,0,2,2,2,-24,-24,707,700,Ground,NoEnemy,NoEnemy,Coin,move,601,697
0,0,0,0,2,-24,-24,707,700,Ground,NoEnemy,NoEnemy,NoCoin,move,633,697
0,0,2,2,2,-24,-24,608,700,Ground,NoEnemy,NoEnemy,Coin,move,633,707
0,0,0,0,0,80,0,100,1000,Air,NoEnemy,Enemy,NoCoin,move_jump,697,707
0,0,0,0,0,-60,-60,824,989,Air,NoEnemy,NoEnemy,NoCoin,move_jump,707,707
0,0,0,0,0,0,0,806,921,Air,NoEnemy,NoEnemy,NoCoin,move_jump,707,707
0,0,2,2,2,-24,-24,223,412,Ground,NoEnemy,NoEnemy,Coin,move,707,893
-24,0,2,2,2,-24,80,141,412,Ground,Enemy,NoEnemy,Coin,move,739,893
-24,0,2,2,2,-24,80,141,412,Ground,Enemy,NoEnemy,Coin,move,739,893
-24,0,2,2,2,80,-24,100,400,Ground,NoEnemy,Enemy,Coin,move,771,893
0,0,2,-24,0,-60,-60,0,500,Air,NoEnemy,NoEnemy,NoCoin,move_jump,771,893
0,0,0,-24,0,-60,-60,500,500,Air,NoEnemy,NoEnemy,NoCoin,move_jump,813,893
-24,0,2,2,2,-24,0,412,400,Ground,NoEnemy,NoEnemy,Coin,move,829,893
0,0,0,0,0,0,80,100,670,Air,Enemy,NoEnemy,NoCoin,move_jump,957,1031
0,0,0,0,0,80,80,100,1414,Ground,Enemy,Enemy,NoCoin,move,1063,1073
0,0,0,0,0,0,0,223,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1073,1073
0,0,0,0,-60,0,0,100,1029,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1073,1073
-62,0,0,80,0,-60,-60,100,500,Ground,Enemy,NoEnemy,NoCoin,move,1089,1099
0,-62,-62,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1089,1099
-24,0,2,2,2,-24,-24,509,800,Ground,NoEnemy,NoEnemy,Coin,move,1067,1131
-24,0,2,2,2,-24,-24,608,800,Ground,NoEnemy,NoEnemy,Coin,move,1067,1131
-24,0,2,2,2,-24,-24,608,800,Ground,NoEnemy,NoEnemy,Coin,move,1067,1131
-24,0,0,0,2,-24,-24,608,800,Ground,NoEnemy,NoEnemy,NoCoin,move,1099,1131
0,0,0,0,0,-24,80,223,500,Air,Enemy,NoEnemy,NoCoin,move_jump,1307,1291
-60,0,80,0,-60,0,-60,141,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1333,1291
0,0,-60,0,-60,0,0,223,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1291,1291
0,0,-60,0,-60,0,0,223,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1291,1291
-60,0,0,0,-60,80,-60,0,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1291,1291
0,0,0,0,-85,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,1291,1301
0,0,0,0,0,0,0,1063,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,-1,9
0,0,0,0,2,80,0,0,728,Air,NoEnemy,Enemy,NoCoin,move_jump,19,115
0,0,2,2,80,-24,-24,200,800,Ground,NoEnemy,NoEnemy,Coin,move,83,195
0,0,2,2,80,-24,-24,200,800,Ground,NoEnemy,NoEnemy,Coin,move_jump,83,195
0,0,0,0,2,0,0,223,700,Air,NoEnemy,NoEnemy,NoCoin,move_jump,115,195
0,0,2,2,0,-24,-24,1414,806,Ground,NoEnemy,NoEnemy,Coin,move,163,259
0,0,-60,-60,-60,80,-60,200,1204,Air,NoEnemy,Enemy,NoCoin,move_jump,259,269
0,0,-60,-60,-60,-60,-60,300,894,Air,NoEnemy,NoEnemy,NoCoin,move_jump,259,269
0,0,-60,-60,-60,-60,-60,583,894,Air,NoEnemy,NoEnemy,NoCoin,move_jump,269,269
0,0,0,2,2,0,80,141,608,Air,Enemy,NoEnemy,Coin,move_jump,269,391
0,0,0,2,2,80,2,100,600,Air,NoEnemy,Enemy,Coin,move_jump,285,391
-24,0,0,0,0,0,80,141,806,Ground,Enemy,NoEnemy,NoCoin,move,391,455
0,0,2,2,2,-24,-24,721,608,Ground,NoEnemy,NoEnemy,Coin,move,455,561
0,0,2,2,2,-24,-24,670,608,Ground,NoEnemy,NoEnemy,Coin,move,455,561
0,0,0,0,2,-24,-24,761,608,Ground,NoEnemy,NoEnemy,NoCoin,move,487,561
0,0,2,2,2,-24,-24,670,600,Ground,NoEnemy,NoEnemy,Coin,move,487,561
0,0,0,0,0,80,0,300,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,551,571
0,0,0,0,80,-60,-60,447,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,561,571
0,0,0,0,0,0,0,282,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,561,571
0,0,0,0,0,0,80,141,948,Air,Enemy,NoEnemy,NoCoin,move_jump,561,571
0,0,0,0,-60,80,0,100,500,Air,NoEnemy,Enemy,NoCoin,move_jump,561,635
0,0,2,2,2,-24,-24,632,707,Ground,NoEnemy,NoEnemy,Coin,move,571,667
0,0,2,2,2,-24,-24,632,707,Ground,NoEnemy,NoEnemy,Coin,move,571,667
0,0,2,2,2,-24,-24,632,707,Ground,NoEnemy,NoEnemy,Coin,move,571,683
0,0,0,0,2,-24,-24,632,728,Ground,NoEnemy,NoEnemy,NoCoin,move,603,699
0,0,0,0,0,80,0,100,824,Air,NoEnemy,Enemy,NoCoin,move_jump,699,709
0,0,0,-24,0,-60,-60,400,905,Air,NoEnemy,NoEnemy,NoCoin,move_jump,709,709
0,0,0,0,0,0,-24,412,806,Air,NoEnemy,NoEnemy,NoCoin,move_jump,709,667
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,667,677
0,0,0,2,2,2,80,141,900,Air,Enemy,NoEnemy,Coin,move_jump,725,847
0,0,0,2,2,2,80,141,900,Air,Enemy,NoEnemy,Coin,move_jump,725,847
0,0,2,2,0,-24,-24,412,806,Ground,NoEnemy,NoEnemy,Coin,move,815,815
0,0,2,2,0,-24,-24,412,806,Ground,NoEnemy,NoEnemy,Coin,move,815,815
0,0,0,0,0,-24,-24,412,806,Ground,NoEnemy,NoEnemy,NoCoin,move,847,815
0,0,0,0,0,-24,80,141,800,Ground,Enemy,NoEnemy,NoCoin,move,847,815
0,0,0,0,0,-24,80,141,800,Ground,Enemy,NoEnemy,NoCoin,move,847,815
0,0,0,0,0,80,0,100,1414,Ground,NoEnemy,Enemy,NoCoin,move,847,815
